Id,Mohafaza,Caza,City,Date,relig1,relig2,relig3,relig4,relig5,relig6,relig7,relig8,relig9,relig10,relig11,relig12,sectsj1,sectsj2,sectsj3,sectsj4,sectsj5,sectsj6,sectsj7,sectsj8,sectarian1,sectarian2,sectarian3,sectarian4,sectarian5,polfriends,mcp1,mcp2,mcp3,mcp4,mcp5,mcp6,mcp7,mcp8,mcp9,mcp10,mcp11,polinterest,conservsoc,conservecon,conservpol,lebpol,intlnews,nationews,localnews,govnews,commnews,econnews,intlaffnews,menanews,entnews,newspaper,radio,tv,socmedia,webapp,news1,news2,news3,news4,newsother,radio1,radio2,radio3,radio4,radioother,tv1,tv2,tv3,tv4,tv5,tv6,tv7,tv8,tvother,webapp1,webapp2,webapp3,webapp4,webappother,smartphone,cellphone,desktopcomp,laptop,tablet,mobileint,internetuse,facebook,twitter,instagram,socmediaother,socmediamost,postfreq,fbfriendspol,twitterpol,fbfriendssect,twittersect,somediapolitical,socmediarelig,socpolmod,Prmt,Tweet1_order,Tweet1_1,Tweet1_2,Tweet1_3,Tweet2_order,Tweet2_1,Tweet2_2,Tweet2_3,Tweet3_order,Tweet3_1,Tweet3_2,Tweet3_3,Tweet4_order,Tweet4_1,Tweet4_2,Tweet4_3,Tweet5_order,Tweet5_1,Tweet5_2,Tweet5_3,Tweet6_order,Tweet6_1,Tweet6_2,Tweet6_3,Tweet7_order,Tweet7_1,Tweet7_2,Tweet7_3,Tweet8_order,Tweet8_1,Tweet8_2,Tweet8_3,sex,Age,Sect,EdLvl,HHIncome,Job,JobDes,NoJob
1,1,1,4,11/14/17,5,5,1,5,5,4,2,2,5,1,2,4,4,4,2,4,2,5,5,5,5,5,5,4,4,3,5,5,5,5,1,5,5,4,5,4,5,1,4,1,4,5,1,1,1,1,1,1,1,1,2,4,1,1,1,1,15,NA,NA,NA,1,2,7,NA,NA,1,1,2,3,4,5,6,NA,NA,1,2,9,10,12,1,1,2,2,1,1,1,1,1,3,NA,NA,1,1,3,6,2,5,1,2,2,2,1,7,2,2,4,7,7,2,8,8,8,2,5,10,10,9,6,7,8,2,3,9,8,2,7,8,8,2,2,2,2,2,2,23,3,5,4,1,29,6
2,1,1,4,11/14/17,5,5,1,5,4,4,4,1,4,1,5,4,2,3,5,5,2,4,4,4,5,4,5,5,5,3,4,5,5,5,4,5,4,5,5,5,5,2,4,1,4,3,2,2,2,2,2,2,2,3,3,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,3,NA,NA,NA,5,8,8,2,2,9,9,2,6,NA,NA,NA,8,9,9,2,1,8,8,2,4,9,9,2,1,44,1,2,4,2,2,2
3,1,1,4,11/14/17,4,5,1,5,4,5,4,2,4,1,4,3,2,2,5,2,4,4,4,4,5,5,4,5,5,3,5,5,4,5,1,4,4,4,4,4,4,2,4,2,4,3,2,1,1,1,1,1,2,2,2,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA,7,9,9,2,8,8,8,2,2,9,9,2,4,9,9,2,3,10,9,2,2,44,2,2,4,1,46,6
4,1,1,4,11/14/17,5,5,1,5,4,4,4,2,4,1,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,5,5,2,5,5,5,5,5,5,3,4,1,4,3,3,2,2,2,2,2,3,3,2,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,3,6,6,2,2,NA,NA,NA,4,9,9,2,5,NA,NA,NA,6,8,9,2,8,9,9,2,1,9,8,2,2,40,5,2,4,1,46,6
5,1,1,4,11/14/17,5,5,2,5,5,5,5,1,5,1,5,2,2,1,5,2,5,4,4,4,5,4,5,5,5,3,5,5,5,5,1,5,4,4,5,5,5,4,4,1,4,3,2,2,2,2,2,2,3,3,3,4,4,2,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,1,1,2,2,2,2,1,1,1,3,NA,NA,1,2,3,6,2,5,2,2,2,1,3,NA,NA,NA,6,NA,NA,NA,2,9,9,2,5,10,10,2,1,NA,NA,NA,7,10,9,2,8,9,9,2,4,9,9,2,1,36,2,3,5,2,2,2
6,1,1,4,11/14/17,5,4,1,5,5,5,5,1,5,1,5,1,5,4,2,4,1,5,5,5,5,5,2,4,5,3,2,2,2,5,1,2,2,2,5,2,5,2,4,1,4,2,1,1,1,1,1,1,1,1,2,1,4,2,1,1,14,NA,NA,NA,5,10,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,3,12,NA,NA,NA,1,1,1,2,1,2,1,1,1,2,3,NA,1,1,3,3,2,2,1,1,1,2,8,2,2,2,2,2,2,2,6,2,2,2,5,10,10,2,3,2,2,2,4,9,9,2,1,9,9,2,7,9,9,2,2,15,5,5,5,1,31,6
7,1,1,4,11/14/17,5,5,1,5,5,2,4,4,5,1,4,4,1,1,5,2,5,2,2,2,5,2,5,5,5,3,4,4,5,5,1,5,5,5,5,5,5,3,1,1,4,3,2,2,1,1,2,2,2,1,2,4,4,2,1,2,15,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,1,1,2,2,1,2,1,1,1,NA,NA,NA,1,2,3,6,2,5,2,2,2,3,2,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,7,9,9,2,5,NA,NA,NA,6,1,1,8,8,9,9,2,1,9,9,2,2,38,5,2,5,1,46,6
8,1,1,4,11/14/17,5,5,2,5,2,4,2,2,5,2,2,4,2,1,5,1,5,2,2,2,5,1,4,4,5,4,5,4,5,4,4,4,4,5,2,4,4,5,3,1,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,1,2,1,2,1,3,NA,NA,1,5,3,6,2,5,2,2,2,2,5,NA,NA,NA,6,8,6,1,2,11,11,1,8,11,11,1,4,1,5,1,7,11,11,1,1,11,11,1,3,11,11,1,2,7,1,5,3,1,3,6
9,1,1,4,11/14/17,5,4,2,4,4,4,2,2,5,2,2,2,2,2,5,1,5,2,2,2,4,2,2,4,4,3,4,4,4,4,4,4,4,4,2,4,4,4,4,1,4,3,4,3,4,4,4,4,4,4,2,4,4,3,3,3,15,NA,NA,NA,1,10,NA,NA,NA,1,5,6,NA,NA,NA,NA,NA,NA,1,4,7,NA,NA,1,1,2,2,2,2,1,2,1,3,NA,NA,1,3,3,6,2,5,2,2,1,5,3,1,1,1,8,11,11,11,6,1,1,1,4,11,11,11,1,1,1,1,2,11,11,10,5,11,11,11,7,11,11,10,1,17,7,3,2,2,2,2
10,1,1,4,11/14/17,5,5,1,5,5,5,5,2,5,1,4,2,4,3,5,2,4,5,4,4,5,4,2,4,5,2,5,4,5,4,2,5,5,4,5,5,5,2,4,1,4,1,2,2,1,1,2,1,2,1,3,3,3,1,2,2,7,NA,NA,NA,1,8,NA,NA,NA,1,2,3,5,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,1,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,1,1,1,2,1,1,1,1,1,1,1,5,11,11,1,6,1,1,1,8,11,11,2,4,11,11,2,3,11,11,1,2,30,11,3,3,1,4,6
11,1,1,4,11/14/17,5,5,1,5,4,5,2,2,5,3,2,3,2,2,5,2,4,4,4,4,5,4,4,5,5,3,4,4,4,4,4,4,4,4,2,4,4,4,4,1,4,3,4,2,2,3,3,4,4,4,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,2,1,NA,NA,NA,1,5,4,6,3,5,2,2,2,2,4,11,11,1,1,11,11,1,2,11,11,1,6,11,11,1,5,11,11,1,3,11,11,11,8,11,11,1,7,11,11,1,2,41,3,3,3,1,20,6
12,1,1,4,11/14/17,5,5,1,5,3,5,4,2,5,1,4,2,2,1,5,2,5,4,4,4,5,4,4,5,5,3,4,4,4,5,2,4,4,4,4,4,4,4,4,2,3,3,2,2,1,1,2,1,2,1,4,2,4,1,4,4,1,7,NA,NA,1,10,NA,NA,NA,1,2,6,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1,1,1,7,11,11,11,1,11,11,11,5,11,11,11,2,1,1,1,8,1,1,1,4,11,11,1,3,11,11,11,2,45,2,3,3,1,46,6
13,1,1,4,11/14/17,5,5,2,5,2,2,3,4,4,NA,2,4,1,1,5,1,4,2,2,2,5,4,4,4,4,3,2,2,2,2,4,2,2,2,2,3,4,5,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,15,NA,NA,NA,1,10,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,2,1,1,1,1,2,1,NA,NA,NA,1,4,3,6,2,5,2,2,2,5,8,1,1,1,5,11,11,11,3,1,1,1,2,11,11,11,7,1,1,1,1,NA,11,11,4,11,11,11,6,11,11,1,2,30,6,3,2,2,2,3
15,1,2,5,11/14/17,5,4,2,4,2,4,3,2,4,1,3,NA,2,2,4,3,3,2,3,3,5,5,5,4,4,3,NA,NA,4,4,4,4,3,4,2,4,4,3,3,2,NA,3,3,2,1,2,2,2,3,3,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,5,10,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,4,4,1,3,NA,NA,1,1,6,6,6,6,11,7,1,4,NA,NA,NA,2,8,7,1,5,9,9,NA,8,11,10,1,2,31,7,3,4,1,3,6
16,1,2,5,11/14/17,NA,2,3,3,4,3,2,4,3,3,2,4,1,1,5,1,5,3,3,3,3,3,3,3,3,2,5,5,5,5,3,5,5,5,5,4,5,3,1,1,2,3,2,2,2,2,3,1,2,2,2,3,3,1,4,4,14,NA,NA,NA,3,3,5,NA,NA,1,2,3,5,7,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,5,NA,6,1,1,1,3,6,3,1,1,NA,NA,1,8,NA,NA,NA,4,11,11,1,5,8,8,NA,7,11,11,6,1,15,7,3,4,1,42,6
17,1,2,5,11/14/17,5,5,1,5,3,5,5,1,5,1,4,2,2,3,NA,2,4,2,2,2,5,5,5,5,5,1,NA,NA,NA,3,4,NA,3,NA,3,2,4,3,4,3,3,3,2,2,1,2,2,3,2,3,3,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,4,10,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,8,8,NA,1,4,7,NA,6,8,8,NA,3,6,6,1,7,1,1,1,5,NA,NA,1,8,NA,NA,NA,4,NA,NA,NA,2,20,7,3,5,1,46,6
18,1,2,5,11/14/17,5,5,1,5,3,5,2,2,4,1,1,2,2,2,4,2,NA,2,3,3,5,5,5,5,5,1,2,2,4,3,4,2,2,3,2,3,4,2,4,3,3,4,2,1,1,2,2,3,3,3,4,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,4,7,10,11,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,2,2,NA,4,1,1,1,3,1,1,1,5,11,11,1,8,1,1,1,1,8,8,1,2,8,8,1,7,11,11,1,2,23,7,4,4,1,50,6
19,1,2,5,11/14/17,5,5,1,5,2,4,2,1,4,1,2,3,2,2,5,1,5,3,3,3,5,NA,5,5,5,4,5,5,5,5,4,5,5,5,5,4,4,3,3,2,3,3,4,3,3,4,4,2,3,4,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,1,8,1,1,1,5,1,1,1,6,9,4,1,1,1,1,1,2,11,11,1,3,NA,NA,NA,7,11,11,1,1,31,6,3,5,2,2,2
20,1,2,5,11/14/17,5,4,2,3,3,4,3,2,4,1,2,NA,1,1,5,1,5,3,3,3,5,5,5,5,5,3,4,4,4,4,4,5,4,4,5,5,4,3,4,2,3,3,2,2,1,2,2,3,3,3,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,3,5,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,1,5,1,1,1,6,7,7,1,4,NA,NA,1,7,11,11,1,8,NA,NA,1,2,11,11,1,2,20,5,4,4,1,3,6
21,1,2,5,11/14/17,5,4,2,4,2,4,2,2,4,1,2,4,2,2,5,1,5,3,3,3,4,3,5,5,5,3,5,5,5,5,3,5,4,4,4,5,5,4,4,1,3,3,3,2,2,2,3,2,2,3,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,1,1,5,2,1,1,6,1,1,1,3,7,6,NA,1,5,3,1,7,11,7,NA,8,NA,NA,1,4,11,11,1,2,42,5,3,5,1,3,6
22,1,2,5,11/14/17,5,4,2,4,2,4,2,2,4,1,2,4,2,2,4,1,5,NA,NA,NA,5,3,5,5,5,3,4,4,4,4,3,4,4,4,4,5,5,5,4,1,3,3,3,3,2,3,3,2,2,3,1,4,3,2,4,4,15,NA,NA,NA,1,6,NA,NA,NA,1,2,3,5,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,6,1,1,1,1,1,1,1,7,11,8,NA,5,1,1,1,8,10,9,6,4,1,1,1,3,11,11,6,2,38,5,4,4,1,3,6
23,1,2,5,11/14/17,4,2,NA,3,4,3,2,4,2,NA,2,4,1,1,5,1,5,3,3,3,4,5,5,4,5,3,5,5,4,5,4,5,5,5,5,5,4,5,1,1,2,3,3,3,3,3,4,2,3,3,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,5,1,NA,NA,NA,1,5,4,6,2,5,2,2,2,2,7,NA,NA,1,8,1,1,1,3,NA,NA,1,2,5,11,1,4,1,1,1,1,11,11,11,5,1,1,1,6,11,10,5,2,19,5,4,5,1,49,6
24,1,2,5,11/14/17,5,3,2,4,3,4,4,2,4,1,3,NA,1,1,5,1,4,3,NA,NA,4,3,5,5,5,4,5,5,5,5,4,5,5,5,5,4,4,5,4,1,3,3,4,4,3,4,4,2,4,4,1,4,4,3,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,1,4,1,1,1,8,1,1,1,5,11,11,3,7,NA,NA,1,3,NA,NA,1,6,1,1,1,1,11,11,1,1,39,5,3,5,2,2,2
25,1,2,5,11/14/17,5,3,3,NA,NA,NA,2,3,3,1,2,4,1,1,5,1,5,2,3,3,4,NA,5,5,5,3,4,4,4,4,4,4,5,5,5,4,4,3,3,2,3,3,2,2,4,3,4,3,3,3,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,1,1,2,1,1,1,8,1,1,1,6,6,6,1,3,1,1,1,4,11,11,1,1,NA,NA,1,7,11,11,1,2,31,6,3,5,1,30,6
26,1,2,5,11/14/17,5,5,1,5,2,5,4,1,5,1,4,3,2,3,NA,4,NA,2,2,2,5,5,5,5,5,NA,NA,4,NA,3,4,2,4,NA,2,2,4,3,4,3,3,NA,2,2,2,2,2,2,2,2,3,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,4,10,11,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,10,10,1,4,NA,NA,NA,6,9,9,1,2,NA,NA,NA,8,NA,NA,1,1,NA,NA,1,5,NA,NA,1,3,NA,NA,NA,2,22,7,3,3,1,25,6
27,1,2,5,11/14/17,4,4,2,4,4,2,2,4,4,3,2,4,1,1,5,2,4,1,3,1,4,1,5,4,5,3,4,4,4,4,2,4,4,4,4,4,4,1,2,4,NA,3,1,1,1,2,1,4,1,2,1,4,4,1,1,1,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,1,2,9,10,1,1,2,2,1,1,1,1,1,3,NA,NA,1,1,3,6,2,5,2,2,3,1,2,1,3,2,3,2,2,3,6,3,3,2,1,11,11,9,7,2,3,2,8,9,11,9,5,10,7,5,4,9,10,9,2,22,8,2,4,1,7,6
28,1,2,5,11/14/17,5,5,1,5,3,5,4,1,5,1,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,2,4,4,4,4,4,4,5,4,4,3,3,4,3,3,3,4,4,4,4,3,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,4,5,6,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,6,6,6,6,7,6,5,5,5,5,4,5,6,6,1,6,7,6,8,6,6,6,7,6,6,6,3,6,6,5,2,28,8,1,2,1,50,6
29,1,2,5,11/14/17,5,4,2,5,3,4,4,2,4,1,4,3,2,2,4,2,4,2,4,4,4,3,2,3,4,3,2,2,2,3,3,2,2,2,3,3,3,3,4,4,3,1,4,3,3,3,2,2,4,4,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,5,6,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,1,1,2,1,2,1,NA,NA,NA,1,2,3,6,2,5,2,2,2,4,3,2,2,1,5,1,1,1,6,2,2,1,8,11,10,3,4,11,11,3,7,11,11,1,2,11,11,4,1,11,11,4,1,13,8,2,5,1,46,6
30,1,2,5,11/14/17,5,5,2,5,2,3,2,3,4,2,2,3,1,1,5,1,5,2,2,2,5,1,4,5,2,3,5,4,4,4,2,4,4,4,4,4,4,1,1,2,3,3,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,7,NA,NA,1,3,NA,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,1,10,NA,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,NA,1,5,3,6,2,5,1,1,2,1,1,1,1,1,2,1,1,1,8,1,1,1,3,10,10,9,5,1,1,1,4,10,11,10,6,9,11,10,7,10,10,9,2,44,8,5,4,1,37,6
31,1,3,3,11/9/17,5,5,2,4,4,4,2,2,4,2,2,2,3,2,4,1,4,3,3,3,4,2,4,3,4,3,4,4,4,4,2,4,4,4,4,4,4,2,4,1,3,2,1,1,1,1,2,2,1,1,2,1,4,1,2,1,1,2,NA,NA,1,10,NA,NA,NA,1,5,13,NA,NA,NA,NA,NA,NA,3,1,4,NA,NA,1,1,2,2,1,1,1,1,1,2,3,NA,1,1,3,3,2,2,1,2,2,1,1,1,1,1,4,1,1,1,7,1,1,1,2,11,8,11,6,10,11,11,3,11,11,11,8,2,2,1,5,9,9,8,2,16,7,6,4,1,40,6
32,1,3,3,11/9/17,5,5,1,5,2,5,4,2,4,1,4,5,2,2,4,2,4,1,3,1,4,2,5,3,3,3,4,5,5,5,1,5,5,5,5,5,5,3,4,1,2,2,3,2,2,2,2,2,3,2,3,3,2,1,4,4,1,NA,NA,NA,1,5,NA,NA,NA,1,5,6,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,1,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,1,1,5,1,1,1,7,5,1,4,8,11,11,11,4,1,4,2,6,11,11,11,3,11,11,9,2,11,9,11,2,26,8,3,4,1,3,6
33,1,3,3,11/9/17,5,5,2,5,4,2,4,4,4,1,4,2,1,2,5,2,5,2,2,4,3,2,2,1,2,3,5,4,4,4,1,4,4,4,5,5,4,4,2,1,3,3,2,2,1,2,2,3,3,2,3,3,4,1,2,4,1,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,1,1,1,1,4,1,NA,NA,NA,1,5,2,6,2,5,2,2,1,5,6,1,4,4,2,3,4,1,3,7,7,5,1,11,11,4,8,1,4,1,5,11,8,4,4,11,10,3,7,11,10,1,2,39,7,5,5,1,3,6
34,1,3,2,11/9/17,5,2,4,4,4,2,2,4,2,3,2,5,1,1,5,2,5,2,2,3,2,1,4,2,4,3,4,4,4,5,1,5,5,5,5,5,5,5,1,1,4,3,3,3,2,2,3,4,3,4,2,4,4,4,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,1,1,1,1,1,2,1,1,1,3,NA,NA,1,5,3,6,2,5,2,2,2,3,8,11,11,1,3,1,1,1,6,11,9,8,7,11,11,11,5,11,7,3,4,11,11,11,2,11,11,11,1,11,9,7,2,24,7,3,3,1,15,6
35,1,3,2,11/9/17,5,5,1,5,4,5,2,1,5,1,2,2,1,1,5,2,5,1,1,1,5,2,4,4,2,3,5,4,4,4,4,4,4,4,3,4,5,1,4,2,2,3,3,1,1,1,1,1,2,2,1,4,4,1,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,13,NA,NA,NA,5,1,2,2,1,1,1,1,1,2,3,NA,1,1,3,3,2,2,2,2,2,2,3,2,3,2,4,11,8,10,7,1,1,1,8,11,11,11,2,11,9,8,1,11,11,10,5,11,9,10,6,11,8,9,1,20,7,3,3,2,2,2
36,1,3,2,11/9/17,3,2,4,2,2,1,1,5,1,3,1,5,4,4,2,4,3,4,4,4,3,3,4,4,3,2,4,2,4,4,2,4,2,3,3,4,4,4,2,2,5,5,3,2,2,2,3,3,3,3,3,4,2,3,1,2,15,NA,NA,NA,1,4,NA,NA,NA,1,1,2,10,NA,NA,NA,NA,NA,1,13,NA,NA,NA,4,1,2,1,1,1,1,1,1,NA,NA,NA,1,5,3,6,2,5,2,2,2,1,6,11,11,1,4,1,1,1,1,9,9,1,2,2,2,1,8,1,1,1,7,10,9,1,3,1,1,1,5,11,9,1,2,28,9,6,4,1,3,6
37,1,3,2,11/9/17,3,3,3,2,2,1,2,5,2,3,1,4,1,2,5,3,5,1,1,4,2,2,4,2,4,3,4,5,5,4,4,4,4,4,3,4,4,1,1,1,1,3,2,1,1,1,2,2,2,2,2,3,2,1,4,4,1,NA,NA,NA,1,1,5,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,11,8,1,1,1,1,1,6,6,8,3,8,11,11,2,7,1,4,4,3,11,8,1,4,11,9,1,2,11,7,2,1,47,7,3,4,2,2,2
38,1,3,2,11/14/17,5,2,4,4,4,2,2,4,4,1,2,4,4,4,2,4,4,4,4,4,5,3,4,5,2,3,4,4,4,4,2,4,4,4,4,4,4,2,3,2,3,3,1,1,1,1,1,1,1,1,1,2,2,1,4,4,1,NA,NA,NA,1,3,4,NA,NA,1,2,4,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,6,1,1,1,5,1,1,1,8,11,10,10,4,1,1,1,1,10,10,10,7,10,10,9,2,10,10,10,2,41,7,2,4,2,2,4
39,1,3,2,11/9/17,5,4,4,4,2,3,2,2,4,2,2,4,4,4,4,4,4,4,4,4,4,2,4,3,4,3,2,2,2,2,1,2,1,2,5,3,4,5,1,1,3,3,3,3,3,3,3,3,3,4,1,2,3,3,2,2,1,3,NA,NA,1,6,NA,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,1,2,6,NA,NA,1,1,2,2,2,2,1,1,1,3,NA,NA,3,3,4,6,3,5,2,2,2,3,6,3,3,3,3,4,3,3,5,2,2,2,2,3,3,3,4,2,2,3,7,2,2,2,8,3,4,3,1,3,4,3,1,14,7,2,3,1,42,6
40,1,3,2,11/9/17,5,5,1,5,2,5,2,2,4,2,2,2,2,2,4,2,4,4,4,4,4,3,3,4,3,3,4,4,4,4,2,4,4,4,4,4,4,3,4,2,3,3,4,2,1,1,1,1,4,4,2,4,2,1,4,4,15,NA,NA,NA,1,1,8,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,1,1,1,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,8,8,8,6,11,11,11,5,11,11,11,1,11,11,11,2,7,7,8,8,11,11,11,4,11,11,11,3,11,11,11,2,33,7,2,4,1,42,6
41,1,3,2,11/9/17,5,5,1,5,4,4,2,2,4,1,2,2,2,3,3,2,4,4,4,4,4,2,4,4,4,3,2,4,2,3,2,2,4,2,5,3,4,5,3,2,3,3,3,3,3,3,3,4,3,3,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,5,6,13,NA,NA,NA,NA,NA,3,14,NA,NA,NA,1,2,1,1,1,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,2,2,2,8,2,2,2,5,2,2,2,1,2,2,2,7,2,2,2,6,2,2,2,4,2,2,2,2,41,2,2,2,1,24,6
42,1,3,2,11/9/17,5,5,2,4,4,2,3,4,4,2,2,5,2,2,4,2,4,4,4,4,4,2,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,3,2,3,4,4,3,1,2,2,3,4,4,1,4,2,2,4,4,15,NA,NA,NA,1,4,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,1,1,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,1,1,1,1,1,1,1,1,1,1,7,11,11,1,5,1,1,1,8,11,11,11,4,11,11,3,3,11,11,11,2,28,7,3,3,1,3,6
